Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment,aspect_encoded,sentiment_encoded
"em cảm giác như môn vừa học là "" nhập môn lisp và prolog "" .","em cảm giác như môn vừa học là "" nhập môn lisp và prolog "" ","môn vừa học là "" nhập môn lisp và prolog """,Course information,em cảm giác như,Neutral,0,1
cô dạy rất vui và nhiệt tình dễ hiểu bài .,cô dạy rất vui và nhiệt tình dễ hiểu bài,dạy,Teaching quality,rất vui và nhiệt tình dễ hiểu bài,Positive,5,2
đi dạy đầy đủ .,đi dạy đầy đủ,đi dạy,Organization and management,đầy đủ,Positive,3,2
máy chiếu mờ phòng học hơi nóng .,phòng học hơi nóng,phòng học,Learning environment,hơi nóng,Neutral,2,1
"giảng viên lên lớp đầy đủ , giảng dạy nhiệt tình .",giảng dạy nhiệt tình, giảng dạy,Teaching quality, nhiệt tình,Positive,5,2
giáo viên hướng dẫn cách học hiệu quả và cho thực hành nhiều .,cho thực hành nhiều,cho thực hành ,Support from lecturers, thực hành nhiều,Positive,4,2
giúp em biết được một phần thực tế của công việc sau này .,giúp em biết được một phần thực tế của công việc sau này,giúp em biết được một phần thực tế của công việc sau này,Support from lecturers,giúp em biết được một phần thực tế của công việc sau này ,Positive,4,2
"thầy không cung cấp đủ tài liệu trên website môn học , toàn bộ tài liệu sinh viên phải đi nhờ mấy bạn lớp khác để có tài liệu mà học .",toàn bộ tài liệu sinh viên phải đi nhờ mấy bạn lớp khác để có tài liệu mà học,tài liệu,Course information,phải đi nhờ,Negative,0,0
"lý do doubledot sinh viên mới bắt đầu tiếp cận môn học chưa hiểu rõ các từ chuyên nghành nên không hiểu nội dung bài giảng , dù giảng viên giải thích bằng tiếng việt .","lý do doubledot sinh viên mới bắt đầu tiếp cận môn học chưa hiểu rõ các từ chuyên nghành nên không hiểu nội dung bài giảng , dù giảng viên giải thích bằng tiếng việt","mới bắt đầu tiếp cận môn học chưa hiểu rõ các từ chuyên nghành nên không hiểu nội dung bài giảng , dù giảng viên giải thích bằng tiếng việt",Course information,chưa hiểu rõ các từ chuyên nghành nên không hiểu nội dung bài giảng,Negative,0,0
học còn khá tẻ nhạt .,học còn khá tẻ nhạt,học,Teaching quality,khá tẻ nhạt,Negative,5,0
"thầy nhiệt tình , tận tụy , vui vẻ .",tận tụy,tận tụy,Support from lecturers,tận tụy,Positive,4,2
một người thầy như vậy thì làm sao có thể dạy được học sinh tốt .,một người thầy như vậy thì làm sao có thể dạy được học sinh tốt,một người thầy như vậy thì làm sao có thể dạy được học sinh tốt,Teaching quality,một người thầy như vậy thì làm sao có thể dạy được học sinh tốt,Negative,5,0
"nói hơi nhanh , cho bài tập thêm hơi khó .","nói hơi nhanh , cho bài tập thêm hơi khó",nói,Support from lecturers,hơi nhanh,Negative,4,0
giáo viên để sinh viên tự học nhiều hơn .,giáo viên để sinh viên tự học nhiều hơn,giáo viên để sinh viên tự học,Support from lecturers,để sinh viên tự học nhiều hơn,Positive,4,2
"thầy nhiệt tình , tâm huyết , thường xuyên cho bài tập để sinh viên làm .",thường xuyên cho bài tập để sinh viên làm,bài tập để sinh viên làm,Workload,thường xuyên cho,Positive,7,2
"làm đồ án còn phải thi cuối kỳ lý thuyết , quá nặng đối với sinh viên , vì một kỳ có rất nhiều đồ án .","làm đồ án còn phải thi cuối kỳ lý thuyết , quá nặng đối với sinh viên , vì một kỳ có rất nhiều đồ án",làm đồ án còn phải thi cuối kỳ lý thuyết,Test and evaluation," quá nặng đối với sinh viên , vì một kỳ có rất nhiều đồ án",Negative,6,0
đôi khi bài giảng giảng viên thực hiện hơi chán không được cuốn hút .,đôi khi bài giảng giảng viên thực hiện hơi chán không được cuốn hút,bài giảng,Teaching quality,hơi chán không được cuốn hút,Negative,5,0
"phòng thực hành không đảm bảo phục vụ cho môn học , các phần mềm , chương trình không còn phù hợp nữa .","các phần mềm , chương trình không còn phù hợp nữa","phần mềm , chương trình",Learning environment,không còn phù hợp,Negative,2,0
anh dạy rất hay và thú vị .,anh dạy rất hay và thú vị,dạy,Teaching quality,rất hay và thú vị,Positive,5,2
"em thấy thầy dạy rất thiếu trách nhiệm , chỉ lơ là cho hết giờ .",em thấy thầy dạy rất thiếu trách nhiệm, thầy dạy,Teaching quality,rất thiếu trách nhiệm,Negative,5,0
"dạy rất dễ hiểu và nhiệt tình , em rất thích cách giảng dạy của cô .","dạy rất dễ hiểu và nhiệt tình , em rất thích cách giảng dạy của cô",cô,Support from lecturers,rất dễ hiểu,Positive,4,2
phân bổ hợp lý thời gian học và nên cho xem nhiều video hơn là nghe .,nên cho xem nhiều video hơn là nghe ,nên cho xem nhiều video hơn là nghe,Teaching quality, nên cho xem nhiều video hơn là nghe,Neutral,5,1
"đừng để sinh viên ngủ , vắng khi đi học .","đừng để sinh viên ngủ , vắng khi đi học ","đừng để sinh viên ngủ , vắng khi đi học ",General review,"đừng để sinh viên ngủ , vắng khi đi học",Neutral,1,1
giảng viên dạy dễ hiểu .,giảng viên dạy dễ hiểu,dạy,Teaching quality,dễ hiểu,Positive,5,2
"thầy tận tâm nhiệt tình , giảng bài hay , dễ hiểu , quan tâm đến học sinh .",quan tâm đến học sinh,quan tâm đến học sinh,Support from lecturers,quan tâm,Positive,4,2
cô dạy rất nhiệt tình và tâm huyết .,cô dạy rất nhiệt tình và tâm huyết,cô,Support from lecturers,rất nhiệt tình và tâm huyết,Positive,4,2
có nhiều chỗ hơi khó hiểu trong khi thầy dạy nhưng thầy không giải thích nhiều .,có nhiều chỗ hơi khó hiểu trong khi thầy dạy nhưng thầy không giải thích nhiều,thầy dạy,Teaching quality,nhưng thầy không giải thích nhiều,Negative,5,0
"cô dạy dễ hiểu , nhiệt tình .",nhiệt tình,nhiệt tình,Support from lecturers,nhiệt tình,Positive,4,2
cần thống nhất giữa giáo viên lý thuyết và thực hành .,cần thống nhất giữa giáo viên lý thuyết và thực hành,lý thuyết và thực hành,Organization and management,cần thống nhất,Neutral,3,1
thầy nhiệt tình giảng dễ hiểu không nhàm chán .,thầy nhiệt tình giảng dễ hiểu không nhàm chán,nhiệt tình giảng dễ hiểu không nhàm chán,Teaching quality,nhiệt tình giảng dễ hiểu không nhàm chán,Positive,5,2
rất dễ hiểu .,rất dễ hiểu,dễ hiểu,Teaching quality,rất dễ hiểu,Positive,5,2
thầy nhiệt tình giảng dạy dù có lúc không ai thèm nghe thầy nói .,thầy nhiệt tình giảng dạy dù có lúc không ai thèm nghe thầy nói,giảng dạy,Teaching quality,nhiệt tình,Positive,5,2
thầy thường chạy trước chương trình học lý thuyết .,thầy thường chạy trước chương trình học lý thuyết,thầy thường chạy trước chương trình học lý thuyết,Teaching quality,thầy thường chạy trước chương trình học lý thuyết,Neutral,5,1
em cảm ơn !,em cảm ơn ,em cảm ơn ,General review,em cảm ơn ,Positive,1,2
"nhẹ nhàng , thân thiện colonsmile .","nhẹ nhàng , thân thiện colonsmile","nhẹ nhàng , thân thiện colonsmile ",Teaching quality,"nhẹ nhàng , thân thiện colonsmile",Positive,5,2
giảng viên rất nhiệt tình và luôn chuẩn bị bài giảng chu đáo .,luôn chuẩn bị bài giảng chu đáo , chuẩn bị bài giảng,Organization and management,chu đáo,Positive,3,2
"giảng viên nhiệt tình , giảng dạy và truyền đạt dễ hiểu .","giảng viên nhiệt tình , giảng dạy và truyền đạt dễ hiểu",giảng viên,Support from lecturers,dễ hiểu,Positive,4,2
"cách dạy thiếu khoa học , cứng nhắc , quá áp đặt , không thu hút , gó bó tư duy của sinh viên .","cách dạy thiếu khoa học , cứng nhắc , quá áp đặt , không thu hút , gó bó tư duy của sinh viên",cách dạy,Teaching quality,thiếu khoa học,Negative,5,0
"thầy có tâm và rất tận tình , rõ ràng trong các thông báo .","thầy có tâm và rất tận tình , rõ ràng trong các thông báo",có tâm và rất tận tình,Support from lecturers,"có tâm và rất tận tình , rõ ràng",Positive,4,2
hướng dẫn chu đáo .,hướng dẫn chu đáo,hướng dẫn,Support from lecturers,chu đáo,Positive,4,2
"bài giảng thú vị dễ hiểu , khả năng truyền đạt kiến thức tốt .","bài giảng thú vị dễ hiểu , khả năng truyền đạt kiến thức tốt",bài giảng,Course information,thú vị dễ hiểu,Positive,0,2
"giảng viên không dạy phần trọng tâm của môn học , dạy quá dài dòng , và cần hạn chế viết bảng .",dạy quá dài dòng,dạy,Teaching quality,quá dài dòng,Negative,5,0
điều chỉnh số tín chỉ cho môn từ 3 tín chỉ thành 2 tín chỉ .,điều chỉnh số tín chỉ cho môn từ 3 tín chỉ thành 2 tín chỉ,số tín chỉ cho môn từ 3 tín chỉ thành 2 tín chỉ,Course information,điều chỉnh,Neutral,0,1
"giảng viên nhiệt tình , tận tâm !","giảng viên nhiệt tình , tận tâm","giảng viên nhiệt tình , tận tâm",Support from lecturers,"nhiệt tình , tận tâm",Positive,4,2
"tận tâm , nhiệt tình , vui tính , bài giảng ngắn gọn , dễ hiểu ."," bài giảng ngắn gọn , dễ hiểu", bài giảng ,Teaching quality,"ngắn gọn , dễ hiểu",Positive,5,2
giảng viên tận tình với sinh viên chỉ bảo dễ hiểu !,giảng viên tận tình với sinh viên chỉ bảo dễ hiểu,chỉ bảo,Support from lecturers,tận tình với sinh viên chỉ bảo dễ hiểu,Positive,4,2
"tận tâm , truyền đạt tốt .",tận tâm,tận tâm,Support from lecturers,tận tâm,Positive,4,2
"chém gió , nói chuyện quá nhiều , hướng dẫn giải bài tập một cách quá sơ sài .","chém gió , nói chuyện quá nhiều","chém gió , nói chuyện quá nhiều",Teaching quality,"chém gió , nói chuyện quá nhiều",Negative,5,0
"cô dạy rất nhiệt tình , tận tâm , cách dạy dễ hiểu .","cô dạy rất nhiệt tình , tận tâm",dạy,Teaching quality,"rất nhiệt tình , tận tâm",Positive,5,2
mong thầy có thể hướng dẫn thêm khi làm project .,mong thầy có thể hướng dẫn thêm khi làm project,mong thầy có thể hướng dẫn thêm khi làm project,Support from lecturers,mong thầy có thể hướng dẫn thêm khi làm project,Neutral,4,1
hướng dẫn quá chi tiết .,hướng dẫn quá chi tiết,hướng dẫn quá chi tiết,Support from lecturers,quá chi tiết,Positive,4,2
giảng viên giúp sinh viên xác định rõ ràng mục đích học tập .,giảng viên giúp sinh viên xác định rõ ràng mục đích học tập,giảng viên giúp sinh viên,Support from lecturers,rõ ràng,Positive,4,2
giảng viên nên đảm bảo lên lớp đúng giờ và cập nhật bài giảng lên hệ thống moodle thường xuyên hơn .,giảng viên nên đảm bảo lên lớp đúng giờ và cập nhật bài giảng lên hệ thống moodle thường xuyên hơn,đảm bảo lên lớp đúng giờ và cập nhật bài giảng lên hệ thống moodle,Organization and management,nên đảm bảo,Neutral,3,1
khả năng truyền đạt kiến thức cao .,khả năng truyền đạt kiến thức cao,khả năng truyền đạt kiến thức,Support from lecturers,cao,Positive,4,2
"giảng viên dạy hay , tích cực .","giảng viên dạy hay , tích cực",giảng viên,Support from lecturers,dạy hay,Positive,4,2
môn này nếu được thực hành nhiều sẽ đảm bảo chất lượng hơn các bạn sinh viên tự tìm tòi cũng được nhưng sẽ tốt hơn nếu có người hướng dẫn .,môn này nếu được thực hành nhiều sẽ đảm bảo chất lượng hơn,môn này,Course information,nếu được thực hành nhiều sẽ đảm bảo chất lượng hơn,Neutral,0,1
